tienda,pais,moneda,categoria,keyword_busqueda,producto,precio_raw,url_producto,fecha_extraccion
MTEC,Ecuador,USD,CPU,procesador,Amd Ryzen 5 9600X 3.9 – 5.4Ghz 6 Núcleos 12 Hilos,"$330.00 
El precio original era: $330.00.
$300.00
El precio actual es: $300.00.",https://mtec-ec.com/producto/amd-ryzen-5-9600x-3-9-5-4ghz-6-nucleos-12-hilos/,2026-06-30 01:46:26
MTEC,Ecuador,USD,CPU,procesador,Amd Ryzen 7 7700X 4.5Ghz Am5 8 Núcleos 16 hilos,"$484.00 
El precio original era: $484.00.
$440.00
El precio actual es: $440.00.",https://mtec-ec.com/producto/amd-ryzen-7-7700x-4-5ghz-am5-8-nucleos-16-hilos/,2026-06-30 01:46:26
MTEC,Ecuador,USD,CPU,procesador,Asus TUF Gaming X870-PLUS WIFI AMD AM5 Mainboard,"$418.00 
El precio original era: $418.00.
$380.00
El precio actual es: $380.00.",https://mtec-ec.com/producto/asus-tuf-gaming-x870-plus-wifi-amd-am5-mainboard/,2026-06-30 01:46:26
MTEC,Ecuador,USD,CPU,procesador,ASUS Prime H810M-E LGA1851 DDR5 Intel,"$121.00 
El precio original era: $121.00.
$110.00
El precio actual es: $110.00.",https://mtec-ec.com/producto/asus-prime-h810m-e-lga1851-ddr5-intel/,2026-06-30 01:46:26
MTEC,Ecuador,USD,CPU,procesador,Asus Prime B760M-A DDR5 Mainboard Intel LGA1700 mATX,"$148.50 
El precio original era: $148.50.
$135.00
El precio actual es: $135.00.",https://mtec-ec.com/producto/asus-prime-b760m-a-ddr5-mainboard-intel-lga1700-matx/,2026-06-30 01:46:26
MTEC,Ecuador,USD,CPU,procesador,Asus TUF Gaming B850M-Plus WIFI AM5 AMD,"$308.00 
El precio original era: $308.00.
$280.00
El precio actual es: $280.00.",https://mtec-ec.com/producto/asus-tuf-gaming-b850m-plus-wifi-am5-amd-ddr5-mainboard/,2026-06-30 01:46:30
MTEC,Ecuador,USD,CPU,procesador,Asus TUF Z890 PLUS WIFI Intel Core Ultra LGA1851,"$440.00 
El precio original era: $440.00.
$400.00
El precio actual es: $400.00.",https://mtec-ec.com/producto/asus-tuf-z890-plus-wifi-intel-core-ultra/,2026-06-30 01:46:30
MTEC,Ecuador,USD,CPU,procesador,Asus Vivobook S16 M3607HA Ryzen 9 270 16Gb 1TB 16″ Cool Silver,"$1,098.90 
El precio original era: $1,098.90.
$999.00
El precio actual es: $999.00.",https://mtec-ec.com/producto/asus-vivobook-s16-m3607ha-ryzen-9-270-16gb-1tb-16-cool-silver/,2026-06-30 01:46:30
MTEC,Ecuador,USD,CPU,procesador,MSI Pro H810M-B Mainboard DDR5 Intel LGA1851,"$154.00 
El precio original era: $154.00.
$140.00
El precio actual es: $140.00.",https://mtec-ec.com/producto/msi-pro-h810m-b-mainboard-ddr5-intel-lga1851/,2026-06-30 01:46:30
MTEC,Ecuador,USD,CPU,procesador,Asus Prime B860M-A Motherboard LGA1851 Intel,"$187.00 
El precio original era: $187.00.
$170.00
El precio actual es: $170.00.",https://mtec-ec.com/producto/asus-prime-b860m-a-motherboard-lga1851-intel/,2026-06-30 01:46:30
MTEC,Ecuador,USD,CPU,procesador,Mtec PC Rainbow Lite Ryzen 7 16GB 1TB RTX 5060 Ti,"$2,156.00 
El precio original era: $2,156.00.
$1,960.00
El precio actual es: $1,960.00.",https://mtec-ec.com/producto/mtec-pc-rainbow-lite-ryzen-7-16gb-1tb-rtx-5060-ti/,2026-06-30 01:46:30
MTEC,Ecuador,USD,CPU,procesador,Mtec PC Digital Beast Ryzen 7 16GB 1TB RTX 5070,"$2,436.50 
El precio original era: $2,436.50.
$2,215.00
El precio actual es: $2,215.00.",https://mtec-ec.com/producto/mtec-pc-digital-beast-ryzen-7-16gb-1tb-rtx-5070/,2026-06-30 01:46:30
MTEC,Ecuador,USD,CPU,procesador,Mtec PC Flexi Lite Core Ultra 5 500GB 16GB RTX 5050,"$1,573.00 
El precio original era: $1,573.00.
$1,430.00
El precio actual es: $1,430.00.",https://mtec-ec.com/producto/mtec-pc-flexi-lite-core-ultra-5-500gb-16gb-rtx-5050/,2026-06-30 01:46:30
MTEC,Ecuador,USD,CPU,procesador,Mtec PC Air Curve Core Ultra 5 500GB 16GB RTX 5060,"$1,732.50 
El precio original era: $1,732.50.
$1,575.00
El precio actual es: $1,575.00.",https://mtec-ec.com/producto/mtec-pc-air-curve-core-ultra-5-500gb-16gb-rtx-5060/,2026-06-30 01:46:30
MTEC,Ecuador,USD,CPU,procesador,Amd Ryzen 7 7700 3.8Ghz 8 Núcleos 16 Hilos AM5,"$429.00 
El precio original era: $429.00.
$390.00
El precio actual es: $390.00.",https://mtec-ec.com/producto/amd-ryzen-7-7700-3-8ghz-8-nucleos-16-hilos-procesador-am5/,2026-06-30 01:46:30
MTEC,Ecuador,USD,GPU,tarjeta de video,Msi RTX 5070 12g Shadow 3X OC Tarjeta de Video,"$990.00 
El precio original era: $990.00.
$900.00
El precio actual es: $900.00.",https://mtec-ec.com/producto/msi-rtx-5070-12g-shadow-3x-oc-tarjeta-de-video/,2026-06-30 01:46:38
MTEC,Ecuador,USD,GPU,tarjeta de video,Asus Dual RTX 5060 Ti 8GB OC Edition Tarjeta de Video,"$594.00 
El precio original era: $594.00.
$540.00
El precio actual es: $540.00.",https://mtec-ec.com/producto/asus-dual-rtx-5060-ti-8gb-gddr7-oc-edition-tarjeta-de-video/,2026-06-30 01:46:38
MTEC,Ecuador,USD,GPU,tarjeta de video,Asus Dual RTX 5060 Ti EVO 16GB Tarjeta de Video,"$869.00 
El precio original era: $869.00.
$790.00
El precio actual es: $790.00.",https://mtec-ec.com/producto/asus-dual-rtx-5060-ti-evo-16gb-tarjeta-de-video/,2026-06-30 01:46:38
MTEC,Ecuador,USD,GPU,tarjeta de video,Asus Dual RTX 5050 8GB GDDR6 OC Tarjeta de Video,"$456.50 
El precio original era: $456.50.
$415.00
El precio actual es: $415.00.",https://mtec-ec.com/producto/asus-dual-rtx-5050-8gb-gddr6-oc-edition-tarjeta-de-video/,2026-06-30 01:46:38
MTEC,Ecuador,USD,GPU,tarjeta de video,Msi RTX 5060 Ti 16G Ventus 2X OC Plus Tarjeta Video,"$825.00 
El precio original era: $825.00.
$750.00
El precio actual es: $750.00.",https://mtec-ec.com/producto/msi-rtx-5060-ti-16g-ventus-2x-oc-plus-tarjeta-video/,2026-06-30 01:46:38
MTEC,Ecuador,USD,GPU,tarjeta de video,Gigabyte RTX 5070 Ti Eagle Oc Sff 16G Tarjeta Video,"$1,424.49 
El precio original era: $1,424.49.
$1,295.00
El precio actual es: $1,295.00.",https://mtec-ec.com/producto/gigabyte-rtx-5070-ti-eagle-oc-sff-16g-tarjeta-de-video/,2026-06-30 01:46:38
MTEC,Ecuador,USD,GPU,tarjeta de video,Tp-link Tapo D210 Video Portero WiFi Visión Nocturna,"$66.00 
El precio original era: $66.00.
$60.00
El precio actual es: $60.00.",https://mtec-ec.com/producto/video-portero-wifi-tapo-d210-vision-nocturna-color-y-deteccion-de-personas/,2026-06-30 01:46:38
MTEC,Ecuador,USD,GPU,tarjeta de video,Lenovo LOQ 15ARP10E AMD R7 7735HS 16GB 512GB RTX 4050 15.6″,"$1,303.50 
El precio original era: $1,303.50.
$1,185.00
El precio actual es: $1,185.00.",https://mtec-ec.com/producto/lenovo-loq-15arp10e-amd-r7-7735hs-16gb-512b-rtx-4050-15-6/,2026-06-30 01:46:38
MTEC,Ecuador,USD,GPU,tarjeta de video,HP Victus AMD Ryzen 7-7445HS RTX 4050 16GB,"$1,452.00 
El precio original era: $1,452.00.
$1,320.00
El precio actual es: $1,320.00.",https://mtec-ec.com/producto/hp-victus-amd-ryzen-7-7445hs-rtx-4050-16gb/,2026-06-30 01:46:38
MTEC,Ecuador,USD,GPU,tarjeta de video,Mtec PC Rainbow Beast Frozen Ryzen 7 9850X3D 16GB 2TB RTX 5070,"$3,297.80 
El precio original era: $3,297.80.
$2,998.00
El precio actual es: $2,998.00.",https://mtec-ec.com/producto/mtec-pc-rainbow-beast-frozen-ryzen-7-9800x3d-32gb-2tb-rtx-5070/,2026-06-30 01:46:38
MTEC,Ecuador,USD,GPU,tarjeta de video,Mtec PC Lite HD I5-14400F 16GB 960GB RTX 5050 8GB,"$1,512.50 
El precio original era: $1,512.50.
$1,375.00
El precio actual es: $1,375.00.",https://mtec-ec.com/producto/mtec-pc-lite-hd-i5-14400-16gb-960gb-rtx-5050-8gb/,2026-06-30 01:46:38
MTEC,Ecuador,USD,GPU,tarjeta de video,Mtec PC Rainbow Lite Ryzen 7 16GB 1TB RTX 5060 Ti,"$2,156.00 
El precio original era: $2,156.00.
$1,960.00
El precio actual es: $1,960.00.",https://mtec-ec.com/producto/mtec-pc-rainbow-lite-ryzen-7-16gb-1tb-rtx-5060-ti/,2026-06-30 01:46:38
MTEC,Ecuador,USD,GPU,tarjeta de video,Mtec PC Digital Beast Ryzen 7 16GB 1TB RTX 5070,"$2,436.50 
El precio original era: $2,436.50.
$2,215.00
El precio actual es: $2,215.00.",https://mtec-ec.com/producto/mtec-pc-digital-beast-ryzen-7-16gb-1tb-rtx-5070/,2026-06-30 01:46:39
MTEC,Ecuador,USD,GPU,tarjeta de video,Mtec PC Flexi Lite Core Ultra 5 500GB 16GB RTX 5050,"$1,573.00 
El precio original era: $1,573.00.
$1,430.00
El precio actual es: $1,430.00.",https://mtec-ec.com/producto/mtec-pc-flexi-lite-core-ultra-5-500gb-16gb-rtx-5050/,2026-06-30 01:46:39
MTEC,Ecuador,USD,GPU,tarjeta de video,Mtec PC Air Curve Core Ultra 5 500GB 16GB RTX 5060,"$1,732.50 
El precio original era: $1,732.50.
$1,575.00
El precio actual es: $1,575.00.",https://mtec-ec.com/producto/mtec-pc-air-curve-core-ultra-5-500gb-16gb-rtx-5060/,2026-06-30 01:46:43
MTEC,Ecuador,USD,GPU,tarjeta de video,Mtec PC Rainbow Beast Ryzen 7 9700X 16GB 1TB RTX 5070,"$2,684.00 
El precio original era: $2,684.00.
$2,440.00
El precio actual es: $2,440.00.",https://mtec-ec.com/producto/mtec-pc-rainbow-beast-ryzen-9700x-32gb-1tb-rtx-5070/,2026-06-30 01:46:43
MTEC,Ecuador,USD,GPU,tarjeta de video,MSI Thin 15 B13VE Intel i5-13420H RTX 4050 16GB,"$1,711.51 
El precio original era: $1,711.51.
$1,065.00
El precio actual es: $1,065.00.",https://mtec-ec.com/producto/msi-thin-15-b13ve-intel-i5-13420h-rtx-4050-16gb/,2026-06-30 01:46:44
MTEC,Ecuador,USD,GPU,tarjeta de video,ASUS V16 Core 5 120H RTX 4050 6GB 16GB RAM,"$1,177.00 
El precio original era: $1,177.00.
$1,070.00
El precio actual es: $1,070.00.",https://mtec-ec.com/producto/asus-v16-core-5-120h-rtx-4050-6gb-16gb-ram/,2026-06-30 01:46:44
MTEC,Ecuador,USD,GPU,tarjeta de video,Zotac Gaming GeForce RTX 5070 Solid OC 12GB,"$990.00 
El precio original era: $990.00.
$900.00
El precio actual es: $900.00.",https://mtec-ec.com/producto/zotac-gaming-geforce-rtx-5070-solid-12gb/,2026-06-30 01:46:44
MTEC,Ecuador,USD,GPU,tarjeta de video,Zotac Gaming GeForce RTX 5060 Ti Twin Edge OC 16GB,"$836.00 
El precio original era: $836.00.
$760.00
El precio actual es: $760.00.",https://mtec-ec.com/producto/zotac-gaming-geforce-rtx-5060-ti-twin-edge-oc-16gb/,2026-06-30 01:46:44
MTEC,Ecuador,USD,GPU,tarjeta de video,Gigabyte GeForce RTX 5060 Ti EAGLE OC ICE 16GB,"$841.50 
El precio original era: $841.50.
$765.00
El precio actual es: $765.00.",https://mtec-ec.com/producto/gigabyte-geforce-rtx-5060-ti-eagle-oc-ice-16gb/,2026-06-30 01:46:48
MTEC,Ecuador,USD,GPU,tarjeta de video,Zotac Gaming Geforce RTX 5070 Ti Solid SFF OC 16GB,"$1,430.00 
El precio original era: $1,430.00.
$1,300.00
El precio actual es: $1,300.00.",https://mtec-ec.com/producto/zotac-gaming-geforce-rtx-5070-ti-solid-sff-oc-16gb/,2026-06-30 01:46:48
MTEC,Ecuador,USD,RAM,memoria ram,Adata Xpg Spectrix D41 16gb Ddr4 Rgb 3200mhz Memoria Ram,"$192.50 
El precio original era: $192.50.
$175.00
El precio actual es: $175.00.",https://mtec-ec.com/producto/adata-xpg-spectrix-d41-16gb-ddr4-rgb-3200mhz/,2026-06-30 01:46:52
MTEC,Ecuador,USD,RAM,memoria ram,ASUS V16 Core 5 120H RTX 4050 6GB 16GB RAM,"$1,177.00 
El precio original era: $1,177.00.
$1,070.00
El precio actual es: $1,070.00.",https://mtec-ec.com/producto/asus-v16-core-5-120h-rtx-4050-6gb-16gb-ram/,2026-06-30 01:46:52
MTEC,Ecuador,USD,RAM,memoria ram,Xpg Lancer Rgb DDR5 16gb Ram 6000mhz White,"$357.50 
El precio original era: $357.50.
$325.00
El precio actual es: $325.00.",https://mtec-ec.com/producto/xpg-lancer-rgb-ddr5-16gb-ram-6000mhz-white/,2026-06-30 01:46:52
MTEC,Ecuador,USD,RAM,memoria ram,Xpg Caster RGB 16GB Ram DDR5 6400Mhz,"$368.50 
El precio original era: $368.50.
$335.00
El precio actual es: $335.00.",https://mtec-ec.com/producto/xpg-caster-rgb-16gb-ddr5-6400mhz/,2026-06-30 01:46:52
MTEC,Ecuador,USD,RAM,memoria ram,MSI Pro H810M-B Mainboard DDR5 Intel LGA1851,"$154.00 
El precio original era: $154.00.
$140.00
El precio actual es: $140.00.",https://mtec-ec.com/producto/msi-pro-h810m-b-mainboard-ddr5-intel-lga1851/,2026-06-30 01:46:52
MTEC,Ecuador,USD,SSD,disco solido ssd,Adata SC610 1000GB Disco de Estado sólido Externo,"$231.00 
El precio original era: $231.00.
$210.00
El precio actual es: $210.00.",https://mtec-ec.com/producto/adata-sc610-1000gb-disco-de-estado-solido-externo/,2026-06-30 01:47:01
MTEC,Ecuador,USD,SSD,disco solido ssd,Corsair MP600 Core XT 1TB M.2 Nvme Gen4,"$220.00 
El precio original era: $220.00.
$200.00
El precio actual es: $200.00.",https://mtec-ec.com/producto/corsair-mp600-core-xt-1t-m-2-gen4/,2026-06-30 01:47:01
MTEC,Ecuador,USD,Monitor,monitor,Xiaomi Barra de Luz para Monitor,"$66.00 
El precio original era: $66.00.
$60.00
El precio actual es: $60.00.",https://mtec-ec.com/producto/xiaomi-barra-de-luz-para-monitor/,2026-06-30 01:47:05
MTEC,Ecuador,USD,Monitor,monitor,Boetec Slim 2477 Monitor Curvo 24″ 200Hz 1ms,"$159.50 
El precio original era: $159.50.
$145.00
El precio actual es: $145.00.",https://mtec-ec.com/producto/boetec-slim-2477-24-ips-200hz-1ms/,2026-06-30 01:47:05
MTEC,Ecuador,USD,Monitor,monitor,Asus TUF VG259QM5A 24.5″ Monitor Gamer FHD 240Hz IPS,"$275.00 
El precio original era: $275.00.
$250.00
El precio actual es: $250.00.",https://mtec-ec.com/producto/asus-tuf-vg259qm5a-24-5-monitor-gamer-fhd-240hz-ips/,2026-06-30 01:47:05
MTEC,Ecuador,USD,Monitor,monitor,Gigabyte GS27QA Monitor 27″ QHD SS IPS 180Hz 1ms,"$330.00 
El precio original era: $330.00.
$300.00
El precio actual es: $300.00.",https://mtec-ec.com/producto/gigabyte-gs27qa-monitor-27-qhd-ss-ips-180hz-1ms/,2026-06-30 01:47:05
MTEC,Ecuador,USD,Monitor,monitor,Msi MAG 276CXF Monitor 27″ FHD Curvo 280Hz 0.5ms,"$330.00 
El precio original era: $330.00.
$300.00
El precio actual es: $300.00.",https://mtec-ec.com/producto/msi-mag-276cxf-monitor-27fhd-curvo-280hz-0-5ms/,2026-06-30 01:47:05
MTEC,Ecuador,USD,Monitor,monitor,Teros TE-2767G 27″ Monitor Curvo QHD 2K 180Hz 1ms,"$324.50 
El precio original era: $324.50.
$295.00
El precio actual es: $295.00.",https://mtec-ec.com/producto/eros-te-2767g-27-curvo-qhd-2k-180hz-1ms/,2026-06-30 01:47:05
MTEC,Ecuador,USD,Monitor,monitor,Teros TE-2754G Monitor 27″ QHD IPS 200Hz 1ms,"$330.00 
El precio original era: $330.00.
$300.00
El precio actual es: $300.00.",https://mtec-ec.com/producto/teros-te-2754g-27-qhd-ips-200hz-1ms/,2026-06-30 01:47:05
MTEC,Ecuador,USD,Monitor,monitor,ASUS ProArt PA27JCV 27″ Pulgadas IPS 5K Monitor,"$1,050.50 
El precio original era: $1,050.50.
$955.00
El precio actual es: $955.00.",https://mtec-ec.com/producto/asus-proart-pa27jcv-27-pulgadas-ips-5k-monitor/,2026-06-30 01:47:05
MTEC,Ecuador,USD,Monitor,monitor,Msi MAG 32C6X 32″ Monitor Curvo FHD 250Hz 1Ms,"$385.00 
El precio original era: $385.00.
$350.00
El precio actual es: $350.00.",https://mtec-ec.com/producto/msi-mag-32c6x-31-5-monitor-curvo-fhd-250hz-1ms/,2026-06-30 01:47:05
MTEC,Ecuador,USD,Monitor,monitor,Msi Mag 272F X24 Monitor 27″ IPS Full HD 240Hz 0.5ms,"$335.50 
El precio original era: $335.50.
$305.00
El precio actual es: $305.00.",https://mtec-ec.com/producto/msi-mag-272f-x24-monitor-27-ips-full-hd-240hz-0-5ms/,2026-06-30 01:47:05
MTEC,Ecuador,USD,Monitor,monitor,Thunderobot ZQ25F180 Monitor 24.5″ 180Hz QHD IPS,"$242.00 
El precio original era: $242.00.
$220.00
El precio actual es: $220.00.",https://mtec-ec.com/producto/thunderobot-zq25f180-monitor-24-5-180hz-qhd-ips/,2026-06-30 01:47:05
MTEC,Ecuador,USD,Monitor,monitor,Asus TUF VG279QM5A 27″ Monitor Gamer FHD 240Hz IPS,"$319.00 
El precio original era: $319.00.
$290.00
El precio actual es: $290.00.",https://mtec-ec.com/producto/asus-tuf-vg279qm5a-27-monitor-gamer-fhd-240hz-ips/,2026-06-30 01:47:05
MTEC,Ecuador,USD,Monitor,monitor,Armaggeddon Pixxel+ XF27HD Monitor 27″ IPS 120Hz,"$231.00 
El precio original era: $231.00.
$210.00
El precio actual es: $210.00.",https://mtec-ec.com/producto/armaggeddon-pixxel-xf27hd-monitor-27-ips-120hz/,2026-06-30 01:47:06
MTEC,Ecuador,USD,Monitor,monitor,Asus TUF VG249Q5R 23.8″ Monitor Gamer FHD 200Hz IPS,"$264.00 
El precio original era: $264.00.
$240.00
El precio actual es: $240.00.",https://mtec-ec.com/producto/asus-tuf-vg249q5r-23-8-monitor-gamer-fhd-200hz-ips/,2026-06-30 01:47:06
MTEC,Ecuador,USD,Monitor,monitor,Msi Pro MP243L E14 Monitor 24″ 144Hz IPS 1ms,"$247.50 
El precio original era: $247.50.
$225.00
El precio actual es: $225.00.",https://mtec-ec.com/producto/msi-pro-mp243l-e14-monitor-24-144hz-ips-1ms/,2026-06-30 01:47:06
MTEC,Ecuador,USD,Monitor,monitor,Teros TE-2786G 27″ Monitor Gamer 200Hz 1ms IPS,"$258.50 
El precio original era: $258.50.
$235.00
El precio actual es: $235.00.",https://mtec-ec.com/producto/teros-te-2786g-27-monitor-gamer-200hz-1ms-ips/,2026-06-30 01:47:06
MTEC,Ecuador,USD,Monitor,monitor,Klip Xtreme KMM-510 Soporte Articulado Dos Monitores con regleta,"$55.00 
El precio original era: $55.00.
$50.00
El precio actual es: $50.00.",https://mtec-ec.com/producto/klip-xtreme-kmm-510-soporte-articulado-dos-monitores/,2026-06-30 01:47:10
MTEC,Ecuador,USD,Monitor,monitor,Asrock PG27Q15R2A 27″ Monitor Curvo VA QHD 1440P 165Hz,"$469.99 
El precio original era: $469.99.
$428.99
El precio actual es: $428.99.",https://mtec-ec.com/producto/asrock-pg27q15r2a-27-monitor-curvo-va-qhd-1440p-165hz/,2026-06-30 01:47:10
MTEC,Ecuador,USD,Monitor,monitor,Cooler Master GA241 23.8″ Monitor FHD 100Hz 1ms,"$181.50 
El precio original era: $181.50.
$165.00
El precio actual es: $165.00.",https://mtec-ec.com/producto/cooler-master-ga241-23-8-monitor-fhd-100hz-1ms/,2026-06-30 01:47:10
MTEC,Ecuador,USD,Monitor,monitor,Lg Ergo 32UK580-B Monitor 31.5 Pulgadas 4K UHD,"$681.99 
El precio original era: $681.99.
$619.99
El precio actual es: $619.99.",https://mtec-ec.com/producto/lg-ergo-32uk580-b-monitor-31-5-pulgadas-4k-uhd/,2026-06-30 01:47:10
MTEC,Ecuador,USD,Monitor,monitor,Ge 97894 Cable Extensión Monitor Vga 3.04m,"$10.99 
El precio original era: $10.99.
$8.99
El precio actual es: $8.99.",https://mtec-ec.com/producto/ge-97894-cable-extension-monitor-vga-3-04m/,2026-06-30 01:47:10
MTEC,Ecuador,USD,Monitor,monitor,MSI MPG 491CQP 49″ QD-OLED 144Hz 0.3ms,"$1,765.50 
El precio original era: $1,765.50.
$1,605.00
El precio actual es: $1,605.00.",https://mtec-ec.com/producto/msi-mpg-491cqp-49-qd-oled-144hz-0-3ms/,2026-06-30 01:47:10
MTEC,Ecuador,USD,Monitor,monitor,Oraimo OSW-831N Rose Gold AMOLED 1.32¨,"$88.00 
El precio original era: $88.00.
$80.00
El precio actual es: $80.00.",https://mtec-ec.com/producto/oraimo-osw-831n-rose-gold-amoled-1-32%c2%a8/,2026-06-30 01:47:15
MTEC,Ecuador,USD,Monitor,monitor,Oraimo OSW-830 Black Smartwatch Amoled,"$71.50 
El precio original era: $71.50.
$65.00
El precio actual es: $65.00.",https://mtec-ec.com/producto/oraimo-osw-830-black-smartwatch-amoled/,2026-06-30 01:47:15
