tienda,pais,moneda,categoria,keyword_busqueda,producto,precio_raw,url_producto,fecha_extraccion
Tecnosmart,Ecuador,USD,CPU,procesador,Procesador Intel Core i7-9700F 3GHZ 12MB CACHE LGA1151,$365.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-9700f-3ghz-12mb-cache-lga1151/,2026-06-30 01:43:47
Tecnosmart,Ecuador,USD,CPU,procesador,Procesador Intel Core i7-14700KF 20-Cores/28-Hilos (8P+12E) Base 3.4GHz Turbo 5.4GHz – Caché 33MB – LGA1700 14th Gen no graphics,$494.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-14700kf-20-cores-28-hilos-8p12e-base-3-4ghz-turbo-5-4ghz-cache-33mb-lga1700-14th-gen-no-graphics/,2026-06-30 01:43:47
Tecnosmart,Ecuador,USD,CPU,procesador,Procesador Intel Core i7-10700K,$575.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-10700k/,2026-06-30 01:43:47
Tecnosmart,Ecuador,USD,CPU,procesador,Procesador Intel Core i5-13600KF 14-Cores/20-Hilos (6P+8E) Base 3.5GHz Turbo 5.1GHz – Caché 24MB – LGA1700 13th Gen no graphics,$462.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i5-13600kf-14-cores-20-hilos-6p8e-base-3-5ghz-turbo-5-1ghz-cache-24mb-lga1700-13th-gen-no-graphics/,2026-06-30 01:43:47
Tecnosmart,Ecuador,USD,CPU,procesador,PROCESADOR INTEL CORE i7-9750H – SRF6U PARA LAPTOP,$151.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-9750h-srf6u-para-laptop/,2026-06-30 01:43:47
Tecnosmart,Ecuador,USD,CPU,procesador,PROCESADOR INTEL CORE i7-13700F – 13TH – LGA 1700 – 2.10GHZ HASTA 5.20GHZ – 24M – 65W – 16 CORES (BX8071513700F),$535.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-13700f-13th-lga-1700-2-10ghz-hasta-5-20ghz-24m-65w-16-cores-bx8071513700f/,2026-06-30 01:43:47
Tecnosmart,Ecuador,USD,CPU,procesador,PROCESADOR INTEL CORE i7-13700 – 13TH – LGA 1700 – 2.10GHZ HASTA 5.20GHZ – 30M – 8 CORES – 16 NUCLEOS,$583.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i7-13700-13th-lga-1700-2-10ghz-hasta-5-20ghz-30m-8-cores-16-nucleos/,2026-06-30 01:43:47
Tecnosmart,Ecuador,USD,CPU,procesador,PROCESADOR INTEL CORE i5-13400F – 2.50GHZ BASE – 65W – 10 NUCLEOS (BX8071513400F),$309.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i5-13400f-2-50ghz-base-65w-10-nucleos-bx8071513400f/,2026-06-30 01:43:47
Tecnosmart,Ecuador,USD,CPU,procesador,PROCESADOR INTEL CORE i5-13400 4.6GHz – 20MB – LGA1700 – 13th GEN,$284.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i5-13400-4-6ghz-20mb-lga1700-13th-gen/,2026-06-30 01:43:47
Tecnosmart,Ecuador,USD,CPU,procesador,PROCESADOR INTEL CORE i5-12400 4.4GHz – 18MB – LGA1700 – 12th GEN – TRAY (SIN CAJA),$204.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i5-12400-4-4ghz-18mb-lga1700-12th-gen-tray-sin-caja/,2026-06-30 01:43:47
Tecnosmart,Ecuador,USD,CPU,procesador,PROCESADOR INTEL CORE i3-14100 – 3.5GHZ – 14TH – LGA1700 – 4 CORES,$175.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i3-14100-3-5ghz-14th-lga1700-4-cores/,2026-06-30 01:43:47
Tecnosmart,Ecuador,USD,CPU,procesador,PROCESADOR INTEL CORE i3-13100 – 3.40GHZ – 13TH – LGA1700 – 4 CORES – 12MB CACHE,$220.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/procesador-intel-core-i3-13100-3-40ghz-13th-lga1700-4-cores-12mb-cache/,2026-06-30 01:43:47
Tecnosmart,Ecuador,USD,CPU,procesador,PROCESADOR AMD RYZEN 9 7900X 4.7GHz BASE – 12 CORES – 24 HILOS – AM5 – 170W,$543.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/procesador-amd-ryzen-9-7900x-4-7ghz-base-12-cores-24-hilos-am5-170w/,2026-06-30 01:43:47
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE GEFORCE RTX 5050 8GB GDDR6 – OC EDITION – WINDFORCE 2X – HDMI/DP (GV-N5050WF2OCV2-8GDG),$473.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-geforce-rtx-5050-8gb-gddr6-oc-edition-windforce-2x-hdmi-dp-gv-n5050wf2ocv2-8gdg10/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE RADEON RX 7600 GAMING OC 8G GDDR6 – WINDFORCE/OC EDITION – DP/HDMI – BLACK (GV-R76GAMING OC-8GD G11),$366.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/gigabyte-gv-r76gaming-oc-8gd-g11/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE GEFORCE RTX 5060 WINDFORCE MAX OC 8G – GDDR7 – PCIE 5.0 – HDMI/DP (GV-N5060WF2MAXOC),$553.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/gigabyte-gv-n5060wf2maxoc/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE AMD RADEON RX 7600 XT – 16GB GDDR6 GAMING OC – WINDFORCE – RAYTRACING – 3 FANS – HDMI/DP (GV-R76XTGAMING OC-16GD),$513.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-amd-radeon-rx-7600-xt-16gb-gddr6-gaming-oc-windforce-raytracing-3-fans-hdmi-dp-gv-r76xtgaming-oc-16gd/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS RADEON RX 9060 XT – 16GB GDDR6 GAMING OC – WINDFORCE – 2 FANS – HDMI/DP,$776.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-amd-radeon-rx-9060-xt-16gb-gddr6-gaming-oc-windforce-3-fans-hdmi-dp-gv-r9060xtgaming-oc-16gd/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO MSI VENTUS 2X – RTX 3050 6GB GDDR6 OC- HDMI/DP – PCIe 4.0 – RAY TRACING/DLSS (912-V812-060),$320.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-msi-ventus-2x-rtx-3050-6gb-gddr6-oc-hdmi-dp-pcie-4-0-ray-tracing-dlss-912-v812-060/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO MSI GEFORCE RTX 5060 8G VENTUS 3X OC EDITION – 8GB GDDR7 – HDMI 2.1b/DP v2.1b (912-V537-036),$519.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-msi-geforce-rtx-5060-8g-ventus-3x-oc-edition-8gb-gddr7-hdmi-2-1b-dp-v2-1b-912-v537-036/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE GEFORCE RTX 5070TI GAMING OC 16GB GDDR7 – DP 2.1b / HDMI 2.1b – BLACK (GV-N507TGAMING OC-16GD),$1499.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-geforce-rtx-5070ti-gaming-oc-16gb-gddr7-dp-2-1b-hdmi-2-1b-black-gv-n507tgaming-oc-16gd/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE EAGLE OC GEFORCE RTX 5060 – 8GB GDDR7 – (GV-N5060EAGLEOC-8GD),$553.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-eagle-oc-geforce-rtx-5060-8gb-gddr7-gv-n5060eagleoc-8gd/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE AORUS EXTREME AMD RADEON RX 6900XT – 16GB GDDR6 – 4K UHD – PCI-E 4.0 – WATERBLOCK – DP 1.4 WITH DSC/HDMI 2.1 VRR + AORUS ROBOT XTREME (GV-R69XTAORUSX WB-16GD),$427.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-aorus-extreme-amd-radeon-rx-6900xt-16gb-gddr6-4k-uhd-pci-e-4-0-waterblock-dp-1-4-with-dsc-hdmi-2-1-vrr-aorus-robot-xtreme-gv-r69xtaorusx-wb-16gd/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS PRIME GEFORCE RTX 5070 12GB GDDR7 – OC EDITION – HDMI 2.1b/DP 2.1b – PCI-E 5.0 – BLACK (PRIME-RTX5070-O12G),$997.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-prime-geforce-rtx-5070-12gb-gddr7-oc-edition-hdmi-2-1b-dp-2-1b-pci-e-5-0-black-prime-rtx5070-o12g/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS GEFORCE GT710 – 2GB GDDR5 – HDMI/D-SUB/DVI-D (GT710-SL-2GD5-BRK-EVO),$63.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-geforce-gt710-2gb-gddr5-hdmi-d-sub-dvi-d-gt710-sl-2gd5-brk-evo/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 5070 12GB GDDR7 – OC EDITION – HDMI/DP – BLACK (DUAL-RTX5070-O12G),$981.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-5070-12gb-gddr7-oc-edition-hdmi-dp-black-dual-rtx5070-o12g/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 5050 8GB GDDR6 OC EDITION – HDMI/DP – BLACK (DUAL-RTX5050-O8G),$443.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-5050-8gb-gddr6-oc-edition-hdmi-dp-black-dual-rtx5050-o8g/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 3050 6GB GDDR6 – OC EDITION – DP/HDMI/DVI-D (DUAL-RTX3050-O6G),$311.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-3050-6gb-gddr6-oc-edition-dp-hdmi-dvi-d-dual-rtx3050-o6g/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE GEFORCE RTX 5060 EAGLE MAX OC 8GB GDDR7 – OC EDITION – WINDFORCE – DP 2.1b / HDMI 2.1b – BLACK (GV-N5060EAGLEMAX OC-8GD),$550.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-geforce-rtx-5060-eagle-max-oc-8gb-gddr7-oc-edition-windforce-dp-2-1b-hdmi-2-1b-black-gv-n5060eaglemax-oc-8gd/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 5060TI 16GB GDDR7 – OC EDITION – PCIE- 5.0 – HDMI/DP (DUAL-RTX5060TI-O16G-EVO),$853.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-5060ti-16gb-gddr7-oc-edition-pcie-5-0-hdmi-dp-dual-rtx5060ti-o16g-evo/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 5060TI 16GB GDDR7 – OC EDITION – PCIE- 5.0 – HDMI/DP (DUAL-RTX5060TI-O16G),$730.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-5060ti-16gb-gddr7-oc-edition-pcie-5-0-hdmi-dp-dual-rtx5060ti-o16g/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 5060 8GB GDDR7 – OC EDITION – DP/HDMI (DUAL-RTX5060-O8G),$556.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-5060-8gb-gddr7-oc-edition-dp-hdmi-dual-rtx5060-o8g/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,Tarjeta de video ASUS ROG ASTRAL GeForce RTX 5090 32GB GDDDR7,$4518.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/asus-rog-astral-rtx5090-o32g-gaming/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE GEFORCE RTX 3050 6GB GDDR6 OC EDITION WINDFORCE – HDMI/DP (GV-N3050WF2OC-6GD),$336.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-geforce-rtx-3050-6gb-gddr6-oc-edition-windforce-hdmi-dp-gv-n3050wf2oc-6gd/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS PHOENIX GEFORCE GTX 1630 4GB GDDR6 – AUTO EXTREME HDMI/DP/DVI-D (PH-GTX1630-4G),$280.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-phoenix-geforce-gtx-1630-4gb-gddr6-auto-extreme-hdmi-dp-dvi-d-ph-gtx1630-4g/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,Tarjeta de video Gigabyte GT 710 2GB – (GV-N710D3-2GL REV2.0),$88.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-gt-710-2gb-gv-n710d3-2gl-rev2-0/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,Tarjeta capturadora de video Blackmagic Design DeckLink Duo 2 4ch SDI Tarjeta de reproducción y captura BMD-BDLKDUO2,$727.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-capturadora-de-video-blackmagic-design-decklink-duo-2-4ch-sdi-tarjeta-de-reproduccion-y-captura-bmd-bdlkduo2/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,PC Early Streamer – Intel Core i5 – RTX 3050 6GB,,https://www.tecnosmart.com.ec/producto/pc-early-streamer-intel-core-i5-rtx-3050-6gb/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,Laptop MSI Thin 15 B13UDX-3085XEC | CORE i5-13420H | 8GB RAM | 512GB SSD | RTX3050 6GB | 15.6″ 144HZ (9S7-16R831-3085),$987.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/laptop-msi-thin-15-b13udx-3085xec/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,Laptop ASUS ROG STRIX G16 G614PM-RV038 | RYZEN R9 8940HX | 32GB | 1TB | RTX 5060 8GB | 16″ 165HZ (+Mochila+Mouse),$2566.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/notebook-asus-rog-strix-g16-g614pm-rv038-amd-ryzen-r9-8940hx-32gb-16gb-ddr5-5200-x2-1tssd-geforce-rtx5060-8gb-16-0-wuxga-ips-165hz-3ms-sin-s-o/,2026-06-30 01:43:59
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,"PC/Torre CPU Core i9-14900K, Z790, SSD 1TB, 32GB DDR5 + RTX 4070 TI SUPER 16GB","$3988.00 
El precio original era: $3988.00.
$3490.00
El precio actual es: $3490.00.
 Inc. IVA",https://www.tecnosmart.com.ec/producto/pc-torre-cpu-core-i9-14900k-z790-ssd-1tb-32gb-ddr5-rtx-4070-ti-super-16gb/,2026-06-30 01:44:00
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,"PC/Torre CPU Core i7-14700KF, TUF Z790, SSD 1TB, 32GB DDR5 + RTX 5070 12GB","$3290.00 
El precio original era: $3290.00.
$2999.00
El precio actual es: $2999.00.
 Inc. IVA",https://www.tecnosmart.com.ec/producto/pc-intel-core-i7-z790-1tb-32gb-ddr5-rtx-4070-ti-super-16gb/,2026-06-30 01:44:00
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,IA Workstation AMD ThreadRipper + Dual GeForce RTX 5090 + 128GB RAM DDR5,"$23900.00 
El precio original era: $23900.00.
$19999.00
El precio actual es: $19999.00.
 Inc. IVA",https://www.tecnosmart.com.ec/producto/ia-workstation-9960x-dual-rtx-5090-128gb/,2026-06-30 01:44:00
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,Laptop Lenovo LOQ AMD RYZEN 7 7735HS – 16GB RAM – 512GB SSD – GEFORCE RTX4050 – 15.6″ FHD 144HZ – W11H – LUNA GRAY (83D0000LEC),$1335.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/notebook-lenovo-log-q-amd-ryzen-7-7735hs-16gb-ram-512gb-ssd-geforce-rtx4050-15-6-fhd-144hz-w11h-luna-gray-83d0000lec/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,Mini PC ASUS ROG NUC 15 | Ultra 7 255HX | 32GB DDR5 | 1TB SSD | RTX 5060 8GB | Win11H,$2699.00 Inc. IVA,https://www.tecnosmart.com.ec/producto/mini-pc-asus-rog-nuc-15-ultra-7-255hx-32gb-ddr5-1tb-ssd-rtx-5060-8gb-win11h/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,Laptop ASUS TUF A16 FA608UH-RV063 | RYZEN 7 260 | 16GB RAM | 1TB SSD | RTX 5050 8GB | 16.0″,$1805.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/laptop-asus-tuf-a16-fa608uh-rv063/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,PC ASUS ROG G700TF-7265KF036X Core Ultra 7 265KF | RTX 5070 12GB | 32GB DDR5 | 1TB SSD | Win 11 Pro,"$3999.00 
El precio original era: $3999.00.
$3599.00
El precio actual es: $3599.00.
 Inc. IVA",https://www.tecnosmart.com.ec/producto/19683/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO MSI GEFORCE RTX 5080 16G INSPIRE 3X – OC EDITION – 16GB GDDR7 – HDMI 2.1b/DP v2.1b (912-V531-203),$2166.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/msi-geforce-rtx-5080-16g-inspire-3x/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE GEFORCE RTX 5090 WINDFORCE OC – 32GB GDDR7 – PCIE 5.0 – HDMI 2.1b/DP 2.1b (GV-N5090WF3OC-32GD),$3503.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/gigabyte-gv-n5090wf3oc-32gd/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,Tarjeta de video Asus GT730 2GB – (90YV06N2-MVAA00),$88.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-geforce-gt730-2gb-gddr5-90yv06n2-mvaa00/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,Tarjeta de video Gigabyte GT 1030 – 2GB – (GV-N1030D5-2GL),$140.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/gpu-gigabyte-geforce-gt-1030/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,Tarjeta de video Asus GT 710 2GB – (GT710-4H-SL-2GD5),$94.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/gpu-asus-geforce-gt-710/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO MSI SHADOW 2X GEFORCE RTX 5060 8GB GDDR7 – OC EDITION – GDDR7 – HDMI/DP – BLACK (912-V537-038),$486.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-msi-shadow-2x-geforce-rtx-5060-8gb-gddr7-oc-edition-gddr7-hdmi-dp-black-912-v537-038/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO MSI GEFORCE RTX 5060TI 16G VENTUS 2X OC PLUS – 16GB GDDR7 – DP/HDMI – 2 FAN – HDMI/DP – BLACK (912-V537-017),$838.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-msi-geforce-rtx-5060ti-16g-ventus-2x-oc-plus-16gb-gddr7-dp-hdmi-2-fan-hdmi-dp-black-912-v537-017/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE GEFORCE RTX 5080 GAMING OC 16GB GDDR7 – HDMI 2.1B /DP 1.4B (GV-N5080GAMING OC-16GD),$2117.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-geforce-rtx-5080-gaming-oc-16gb-gddr7-hdmi-2-1b-dp-1-4b-gv-n5080gaming-oc-16gd/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE GEFORCE RTX 5060TI EAGLE MAX OC 16GB GDDR7 – OC EDITION – DP 2.1b / HDMI 2.1b – BLACK (GV-N5060TIEAGLEMAX OC-16GD),$850.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-geforce-rtx-5060ti-eagle-max-oc-16gb-gddr7-oc-edition-dp-2-1b-hdmi-2-1b-black-gv-n5060tieaglemax-oc-16gd/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE GEFORCE RTX 4060 8GB GDDR6 – WINDFORCE – OC EDITION – HDMI 2.1a/DP 1.4a (GV-N4060WF2OC-8GD),$478.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-geforce-rtx-4060-8gb-gddr6-windforce-oc-edition-hdmi-2-1a-dp-1-4a-gv-n4060wf2oc-8gd/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS TUF GEFORCE RTX 4070 TI SUPER BTF WHITE EDITION – 16GB GDDR6X – HDMI/DP (TUF-RTX4070S-O16G-BFT-WHITE),$1404.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-tuf-geforce-rtx-4070-ti-super-btf-white-edition-16gb-gddr6x-hdmi-dp-tuf-rtx4070s-o16g-bft-white/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS PROART GEFORCE RTX 4060TI 16GB GDDR6 – ADVANCED EDTION – HDMI 2.1a/DP 1.4a – BLACK (PROART-RTX4060TI-A 16G),$660.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-proart-geforce-rtx-4060ti-16gb-gddr6-advanced-edtion-hdmi-2-1a-dp-1-4a-black-proart-rtx4060ti-a-16g/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 4070 SUPER – 12GB GDDR6X – OC EDITION – HDMI/DP (DUAL-RTX4070S-O12G),$917.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-4070-super-12gb-gddr6x-oc-edition-hdmi-dp-dual-rtx4070s-o12g/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS PRIME RTX 5070 TI 16GB GDDR7 (PRIME-RTX5070TI-O16G),$1404.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-prime-rtx-5070-ti-16gb-gddr7-prime-rtx5070ti-o16g/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO PROFESIONAL ASUS TURBO AMD RADEON AI PRO R9700 32GB GDDR6 (TURBO-AI-PRO-R9700-32G),$2999.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-profesional-asus-turbo-amd-radeon-ai-pro-r9700-32gb-gddr6-turbo-ai-pro-r9700-32g/,2026-06-30 01:44:06
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO GIGABYTE AORUS ELITE GEFORCE RTX 5060 – 8GB GDDR7 – 3 Ventiladores – BLACK (GV-N5060AORUS E-8GD),$525.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-gigabyte-aorus-elite-geforce-rtx-5060-8gb-gddr7-3-ventiladores-black-gv-n5060aorus-e-8gd/,2026-06-30 01:44:07
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS PRIME GEFORCE RTX 5060 8GB GDDR7 – OC EDITION – HDMI/DP (PRIME-RTX5060-O8G),$513.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-prime-geforce-rtx-5060-8gb-gddr7-oc-edition-hdmi-dp-prime-rtx5060-o8g/,2026-06-30 01:44:07
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS TUF GAMING RTX5090 32GB GDDR7 – PCIE 5.0 – DP/HDMI – BLACK (TUF-RTX5090-32G-GAMING),$3478.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-tuf-gaming-rtx5090-32gb-gddr7-pcie-5-0-dp-hdmi-black-tuf-rtx5090-32g-gaming/,2026-06-30 01:44:07
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 4060 TI OC EDITION 8GB GDDR6 – HDMI/DP (DUAL-RTX4060TI-O8G),$614.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-asus-dual-geforce-rtx-4060-ti-oc-edition-8gb-gddr6-hdmi-dp-dual-rtx4060ti-o8g/,2026-06-30 01:44:07
Tecnosmart,Ecuador,USD,GPU,tarjeta de video,TARJETA DE VIDEO MSI GEFORCE RTX 3050 8GB GDDR6 VENTUS 2X XS – DP/HDMI/DVI-D (912-V809-4266),$305.99 Inc. IVA,https://www.tecnosmart.com.ec/producto/tarjeta-de-video-msi-geforce-rtx-3050-8gb-gddr6-ventus-2x-xs-dp-hdmi-dvi-d-912-v809-4266/,2026-06-30 01:44:07
